E0, 2544, 1989,
S0, 8387, 1989,
E0, 3291, 1990,
S0, 8988, 1990,
E0, 2490, 1991,
S0, 8531, 1991,
E0, 2546, 1992,
S0, 8578, 1992,
E0, 2468, 1993,
S0, 8668, 1993,
E0, 2536, 1994,
S0, 8356, 1994,
E0, 3000, 1995,
S0, 301139, 1995,
E0, 1766, 1996,
S0, 108927, 1996,
E0, 1212, 1997,
S0, 140505, 1997,
E0, 1324, 1998,
S0, 42913, 1998,
E0, 2577, 1999,
S0, 11091, 1999,
E0, 2481, 2000,
S0, 8656, 2000,
E0, 2498, 2001,
S0, 8598, 2001,
E0, 2441, 2002,
S0, 8705, 2002,
E0, 2525, 2003,
S0, 8568, 2003,
E0, 2445, 2004,
S0, 8629, 2004,
E0, 2617, 2005,
S0, 8595, 2005,
E0, 2559, 2006,
S0, 8684, 2006,
E0, 3004, 2007,
S0, 348739, 2007,
E0, 1727, 2008,
S0, 58734, 2008,
E0, 1229, 2009,
S0, 157111, 2009,
E0, 1370, 2010,
S0, 44274, 2010,
E0, 2600, 2011,
S0, 11466, 2011,
E0, 2427, 2012,
S0, 8414, 2012,
E0, 2559, 2013,
S0, 8643, 2013,
E0, 2522, 2014,
S0, 8360, 2014,
E0, 2455, 2015,
S0, 8779, 2015,
E0, 2464, 2016,
S0, 8650, 2016,
E0, 2550, 2017,
S0, 8619, 2017,
E0, 2587, 2018,
S0, 8440, 2018,
E0, 3150, 2019,
S0, 207314, 2019,
E0, 1952, 2020,
S0, 164743, 2020,
E0, 1781, 2021,
S0, 70989, 2021,
E0, 1149, 2022,
S0, 99999, 2022,
E0, 2433, 2023,
S0, 11864, 2023,
E0, 198403, 2024,
S0, 7881, 2024,
E0, 36614, 2025,
S0, 8140, 2025,
E0, 2511, 2026,
S0, 8526, 2026,
E0, 2438, 2027,
S0, 8586, 2027,
E0, 2565, 2028,
S0, 8515, 2028,
E0, 2433, 2029,
S0, 8613, 2029,
E0, 2795, 2030,
S0, 9127, 2030,
E0, 2535, 2031,
S0, 8465, 2031,
E0, 2599, 2032,
S0, 163610, 2032,
E0, 1795, 2033,
S0, 144321, 2033,
E0, 2509, 2034,
S0, 11955, 2034,
E0, 3061, 2035,
S0, 382913, 2035,
E0, 1812, 2036,
S0, 153701, 2036,
E0, 1612, 2037,
S0, 70976, 2037,
E0, 1478, 2038,
S0, 232512, 2038,
E0, 1461, 2039,
S0, 41835, 2039,
E0, 1055, 2040,
S0, 55037, 2040,
E0, 924, 2041,
S0, 68920, 2041,
E0, 2482, 2042,
S0, 11984, 2042,
E0, 2542, 2043,
S0, 8565, 2043,
E0, 2597, 2044,
S0, 8563, 2044,
E0, 2438, 2045,
S0, 8383, 2045,
E0, 2386, 2046,
S0, 8701, 2046,
E0, 3093, 2047,
S0, 8696, 2047,
E0, 2602, 2048,
S0, 8578, 2048,
E0, 1692, 2049,
S0, 108206, 2049,
E0, 2500, 2050,
S0, 8419, 2050,
E0, 3010, 2051,
S0, 89132, 2051,
E0, 2136, 2052,
S0, 189224, 2052,
E0, 1661, 2053,
S0, 18517, 2053,
E0, 935, 2054,
S0, 174891, 2054,
E0, 1537, 2055,
S0, 60238, 2055,
E0, 2485, 2056,
S0, 10649, 2056,
E0, 2568, 2057,
S0, 8667, 2057,
E0, 2747, 2058,
S0, 8527, 2058,
E0, 2491, 2059,
S0, 8831, 2059,
E0, 2653, 2060,
S0, 8493, 2060,
E0, 2411, 2061,
S0, 8118, 2061,
E0, 2384, 2062,
S0, 7878, 2062,
E0, 2452, 2063,
S0, 7820, 2063,
E0, 2961, 2064,
S0, 189029, 2064,
E0, 1709, 2065,
S0, 172177, 2065,
E0, 1638, 2066,
S0, 46292, 2066,
E0, 2330, 2067,
S0, 10097, 2067,
E0, 2426, 2068,
S0, 7957, 2068,
E0, 2473, 2069,
S0, 7837, 2069,
E0, 2428, 2070,
S0, 7875, 2070,
E0, 2381, 2071,
S0, 7788, 2071,
E0, 2678, 2072,
S0, 7743, 2072,
E0, 2461, 2073,
S0, 7934, 2073,
E0, 2432, 2074,
S0, 7859, 2074,
E0, 2975, 2075,
S0, 170862, 2075,
E0, 1707, 2076,
S0, 135734, 2076,
E0, 1293, 2077,
S0, 50711, 2077,
E0, 2466, 2078,
S0, 10041, 2078,
E0, 2313, 2079,
S0, 7905, 2079,
E0, 2348, 2080,
S0, 17507, 2080,
E0, 2420, 2081,
S0, 7802, 2081,
E0, 2354, 2082,
S0, 7802, 2082,
E0, 2435, 2083,
S0, 7948, 2083,
E0, 2418, 2084,
S0, 7790, 2084,
E0, 14182, 2085,
S0, 7953, 2085,
E0, 3051, 2086,
S0, 225371, 2086,
E0, 2248, 2087,
S0, 105508, 2087,
E0, 1593, 2088,
S0, 134968, 2088,
E0, 1897, 2089,
S0, 43702, 2089,
E0, 2450, 2090,
S0, 9842, 2090,
E0, 2461, 2091,
S0, 7965, 2091,
E0, 2431, 2092,
S0, 7936, 2092,
E0, 2612, 2093,
S0, 7817, 2093,
E0, 2336, 2094,
S0, 8018, 2094,
E0, 2365, 2095,
S0, 8015, 2095,
E0, 2444, 2096,
S0, 7987, 2096,
E0, 2890, 2097,
S0, 8439, 2097,
E0, 2890, 2098,
S0, 232468, 2098,
E0, 2068, 2099,
S0, 55207, 2099,
E0, 1545, 2100,
S0, 166584, 2100,
E0, 1550, 2101,
S0, 44517, 2101,
E0, 143130, 2102,
S0, 9180, 2102,
E0, 137830, 2103,
S0, 7475, 2103,
E0, 2313, 2104,
S0, 7771, 2104,
E0, 2438, 2105,
S0, 7830, 2105,
E0, 2408, 2106,
S0, 7808, 2106,
E0, 2401, 2107,
S0, 7873, 2107,
E0, 2409, 2108,
S0, 7885, 2108,
E0, 2303, 2109,
S0, 7792, 2109,
E0, 2548, 2110,
S0, 8490, 2110,
E0, 2908, 2111,
S0, 206603, 2111,
E0, 1868, 2112,
S0, 141059, 2112,
E0, 1296, 2113,
S0, 32537, 2113,
E0, 1109, 2114,
S0, 83998, 2114,
E0, 2827, 2115,
S0, 157316, 2115,
E0, 2691, 2116,
S0, 7654, 2116,
E0, 2333, 2117,
S0, 7971, 2117,
E0, 2269, 2118,
S0, 7857, 2118,
E0, 2624, 2119,
S0, 7836, 2119,
E0, 2399, 2120,
S0, 8190, 2120,
E0, 2485, 2121,
S0, 7735, 2121,
E0, 2403, 2122,
S0, 7702, 2122,
E0, 2483, 2123,
S0, 7825, 2123,
E0, 2997, 2124,
S0, 77980, 2124,
E0, 1740, 2125,
S0, 108037, 2125,
E0, 2848, 2126,
S0, 12131, 2126,
E0, 2417, 2127,
S0, 8357, 2127,
E0, 2560, 2128,
S0, 8556, 2128,
E0, 2517, 2129,
S0, 8538, 2129,
E0, 2878, 2130,
S0, 8419, 2130,
E0, 2516, 2131,
S0, 7942, 2131,
E0, 2520, 2132,
S0, 7916, 2132,
E0, 2978, 2133,
S0, 7971, 2133,
E0, 4017, 2134,
S0, 356904, 2134,
E0, 1778, 2135,
S0, 53525, 2135,
E0, 1137, 2136,
S0, 136341, 2136,
E0, 1205, 2137,
S0, 49646, 2137,
E0, 1009, 2138,
S0, 314331, 2138,
E0, 1814, 2139,
S0, 114294, 2139,
E0, 1494, 2140,
S0, 46792, 2140,
E0, 1378, 2141,
S0, 94732, 2141,
E0, 2680, 2142,
S0, 11676, 2142,
E0, 2458, 2143,
S0, 8574, 2143,
E0, 2576, 2144,
S0, 7773, 2144,
E0, 2375, 2145,
S0, 7749, 2145,
E0, 2472, 2146,
S0, 8010, 2146,
E0, 2410, 2147,
S0, 7942, 2147,
E0, 2357, 2148,
S0, 7992, 2148,
E0, 2928, 2149,
S0, 9555, 2149,
E0, 3019, 2150,
S0, 103276, 2150,
E0, 1835, 2151,
S0, 138119, 2151,
E0, 2384, 2152,
S0, 11059, 2152,
E0, 2479, 2153,
S0, 7935, 2153,
E0, 2438, 2154,
S0, 8034, 2154,
E0, 2408, 2155,
S0, 7845, 2155,
E0, 2402, 2156,
S0, 7968, 2156,
E0, 2412, 2157,
S0, 7880, 2157,
E0, 2431, 2158,
S0, 7925, 2158,
E0, 2440, 2159,
S0, 7912, 2159,
E0, 2924, 2160,
S0, 135654, 2160,
E0, 1862, 2161,
S0, 76970, 2161,
E0, 937, 2162,
S0, 16146, 2162,
E0, 781, 2163,
S0, 187488, 2163,
E0, 1334, 2164,
S0, 46177, 2164,
E0, 2404, 2165,
S0, 10105, 2165,
E0, 2369, 2166,
S0, 7919, 2166,
E0, 2315, 2167,
S0, 7362, 2167,
E0, 2241, 2168,
S0, 7407, 2168,
E0, 2856, 2169,
S0, 6942, 2169,
E0, 2101, 2170,
S0, 6659, 2170,
E0, 2128, 2171,
S0, 6447, 2171,
E0, 1974, 2172,
S0, 6446, 2172,
E0, 2327, 2173,
S0, 174850, 2173,
E0, 1860, 2174,
S0, 159296, 2174,
E0, 1429, 2175,
S0, 53568, 2175,
E0, 122459, 2176,
S0, 7492, 2176,
E0, 28942, 2177,
S0, 5830, 2177,
E0, 1902, 2178,
S0, 6143, 2178,
E0, 1979, 2179,
S0, 6250, 2179,
E0, 2017, 2180,
S0, 6270, 2180,
E0, 2120, 2181,
S0, 6238, 2181,
E0, 2027, 2182,
S0, 6374, 2182,
E0, 2028, 2183,
S0, 6483, 2183,
E0, 2492, 2184,
S0, 193604, 2184,
E0, 1572, 2185,
S0, 543695, 2185,
E0, 1647, 2186,
S0, 44812, 2186,
E0, 2178, 2187,
S0, 118008, 2187,
E0, 2134, 2188,
S0, 6562, 2188,
E0, 2114, 2189,
S0, 6557, 2189,
E0, 2078, 2190,
S0, 21804, 2190,
E0, 2198, 2191,
S0, 6911, 2191,
E0, 2191, 2192,
S0, 7169, 2192,
E0, 2266, 2193,
S0, 7583, 2193,
E0, 2376, 2194,
S0, 7477, 2194,
E0, 2909, 2195,
S0, 77378, 2195,
E0, 1667, 2196,
S0, 139011, 2196,
E0, 1444, 2197,
S0, 49609, 2197,
E0, 2355, 2198,
S0, 9960, 2198,
E0, 2462, 2199,
S0, 7913, 2199,
E0, 2433, 2200,
S0, 7715, 2200,
E0, 2469, 2201,
S0, 7838, 2201,
E0, 2404, 2202,
S0, 7859, 2202,
E0, 2382, 2203,
S0, 7790, 2203,
E0, 2448, 2204,
S0, 7861, 2204,
E0, 2417, 2205,
S0, 7760, 2205,
E0, 2922, 2206,
S0, 226698, 2206,
E0, 1742, 2207,
S0, 112647, 2207,
E0, 1412, 2208,
S0, 135018, 2208,
E0, 1279, 2209,
S0, 43279, 2209,
E0, 2452, 2210,
S0, 10218, 2210,
E0, 3030, 2211,
S0, 9460, 2211,
E0, 2491, 2212,
S0, 7972, 2212,
E0, 2450, 2213,
S0, 7885, 2213,
E0, 2399, 2214,
S0, 7869, 2214,
E0, 2455, 2215,
S0, 8088, 2215,
E0, 2488, 2216,
S0, 7959, 2216,
E0, 2366, 2217,
S0, 7925, 2217,
E0, 3003, 2218,
S0, 231115, 2218,
E0, 1947, 2219,
S0, 58705, 2219,
E0, 1620, 2220,
S0, 136678, 2220,
E0, 1375, 2221,
S0, 47145, 2221,
E0, 2379, 2222,
S0, 10077, 2222,
E0, 2382, 2223,
S0, 7940, 2223,
E0, 2515, 2224,
S0, 7904, 2224,
E0, 2368, 2225,
S0, 7798, 2225,
E0, 2417, 2226,
S0, 8003, 2226,
E0, 2320, 2227,
S0, 7917, 2227,
E0, 2449, 2228,
S0, 7684, 2228,
E0, 2451, 2229,
S0, 8072, 2229,
E0, 3130, 2230,
S0, 190434, 2230,
E0, 1821, 2231,
S0, 132979, 2231,
E0, 1444, 2232,
S0, 45285, 2232,
E0, 2420, 2233,
S0, 10086, 2233,
E0, 2378, 2234,
S0, 23792, 2234,
E0, 2402, 2235,
S0, 7895, 2235,
E0, 2583, 2236,
S0, 7902, 2236,
E0, 2390, 2237,
S0, 7827, 2237,
E0, 2437, 2238,
S0, 7956, 2238,
E0, 2326, 2239,
S0, 7817, 2239,
E0, 2436, 2240,
S0, 7780, 2240,
E0, 2984, 2241,
S0, 196737, 2241,
E0, 1673, 2242,
S0, 120515, 2242,
E0, 1463, 2243,
S0, 35544, 2243,
E0, 1204, 2244,
S0, 77430, 2244,
E0, 2728, 2245,
S0, 10986, 2245,
E0, 143357, 2246,
S0, 7393, 2246,
E0, 32274, 2247,
S0, 7452, 2247,
E0, 2348, 2248,
S0, 7844, 2248,
E0, 2378, 2249,
S0, 7802, 2249,
E0, 2401, 2250,
S0, 7810, 2250,
E0, 2385, 2251,
S0, 8067, 2251,
E0, 2452, 2252,
S0, 7900, 2252,
E0, 2298, 2253,
S0, 7792, 2253,
E0, 2978, 2254,
S0, 160458, 2254,
E0, 2043, 2255,
S0, 85902, 2255,
E0, 2441, 2256,
S0, 11052, 2256,
E0, 2952, 2257,
S0, 317657, 2257,
E0, 1748, 2258,
S0, 109929, 2258,
E0, 1327, 2259,
S0, 42660, 2259,
E0, 1516, 2260,
S0, 279221, 2260,
E0, 1706, 2261,
S0, 39398, 2261,
E0, 977, 2262,
S0, 34442, 2262,
E0, 1024, 2263,
S0, 70237, 2263,
E0, 2446, 2264,
S0, 11061, 2264,
E0, 2407, 2265,
S0, 7927, 2265,
E0, 2460, 2266,
S0, 7971, 2266,
E0, 2994, 2267,
S0, 9397, 2267,
E0, 2464, 2268,
S0, 8036, 2268,
E0, 2437, 2269,
S0, 7954, 2269,
E0, 2945, 2270,
S0, 9552, 2270,
E0, 3048, 2271,
S0, 50949, 2271,
E0, 2397, 2272,
S0, 7698, 2272,
E0, 2959, 2273,
S0, 76753, 2273,
E0, 1789, 2274,
S0, 106435, 2274,
E0, 2475, 2275,
S0, 11163, 2275,
E0, 2396, 2276,
S0, 7672, 2276,
E0, 2317, 2277,
S0, 8139, 2277,
E0, 2352, 2278,
S0, 7853, 2278,
E0, 2415, 2279,
S0, 7396, 2279,
E0, 2132, 2280,
S0, 7242, 2280,
E0, 2315, 2281,
S0, 7664, 2281,
E0, 2519, 2282,
S0, 7895, 2282,
E0, 2938, 2283,
S0, 262658, 2283,
E0, 1834, 2284,
S0, 78483, 2284,
E0, 1042, 2285,
S0, 19732, 2285,
E0, 809, 2286,
S0, 122284, 2286,
E0, 1100, 2287,
S0, 53437, 2287,
E0, 2503, 2288,
S0, 10509, 2288,
E0, 3138, 2289,
S0, 9395, 2289,
E0, 2404, 2290,
S0, 7875, 2290,
E0, 2295, 2291,
S0, 15200, 2291,
E0, 2382, 2292,
S0, 7849, 2292,
E0, 2418, 2293,
S0, 7798, 2293,
E0, 2373, 2294,
S0, 7964, 2294,
E0, 2480, 2295,
S0, 8047, 2295,
E0, 3212, 2296,
S0, 197222, 2296,
E0, 1831, 2297,
S0, 194931, 2297,
E0, 1389, 2298,
S0, 63775, 2298,
E0, 2477, 2299,
S0, 9927, 2299,
E0, 2279, 2300,
S0, 7313, 2300,
E0, 2400, 2301,
S0, 7031, 2301,
E0, 3276, 2302,
S0, 8215, 2302,
E0, 3099, 2303,
S0, 10419, 2303,
E0, 1961, 2304,
S0, 13388, 2304,
E0, 1872, 2305,
S0, 15696, 2305,
E0, 2142, 2306,
S0, 7625, 2306,
E0, 2829, 2307,
S0, 186870, 2307,
E0, 1416, 2308,
S0, 195231, 2308,
E0, 1301, 2309,
S0, 53086, 2309,
E0, 2352, 2310,
S0, 8299, 2310,
E0, 2447, 2311,
S0, 7612, 2311,
E0, 1977, 2312,
S0, 7241, 2312,
E0, 8963, 2313,
S0, 7216, 2313,
E0, 2014, 2314,
S0, 6887, 2314,
E0, 2321, 2315,
S0, 6473, 2315,
E0, 1872, 2316,
S0, 5982, 2316,
E0, 1968, 2317,
S0, 6077, 2317,
E0, 2406, 2318,
S0, 211509, 2318,
E0, 1521, 2319,
S0, 141695, 2319,
E0, 1055, 2320,
S0, 51742, 2320,
E0, 121319, 2321,
S0, 7288, 2321,
E0, 22567, 2322,
S0, 5992, 2322,
E0, 1977, 2323,
S0, 6245, 2323,
E0, 1950, 2324,
S0, 6317, 2324,
E0, 2549, 2325,
S0, 7461, 2325,
E0, 2036, 2326,
S0, 6217, 2326,
E0, 1967, 2327,
S0, 6375, 2327,
E0, 1990, 2328,
S0, 6382, 2328,
E0, 2152, 2329,
S0, 6607, 2329,
E0, 2493, 2330,
S0, 205969, 2330,
E0, 1567, 2331,
S0, 124933, 2331,
E0, 1242, 2332,
S0, 117873, 2332,
E0, 1667, 2333,
S0, 36837, 2333,
E0, 2476, 2334,
S0, 170653, 2334,
E0, 2169, 2335,
S0, 6891, 2335,
E0, 2226, 2336,
S0, 7214, 2336,
E0, 2198, 2337,
S0, 7185, 2337,
E0, 2293, 2338,
S0, 7544, 2338,
E0, 2606, 2339,
S0, 7944, 2339,
E0, 2422, 2340,
S0, 7973, 2340,
E0, 2376, 2341,
S0, 7826, 2341,
E0, 2464, 2342,
S0, 7923, 2342,
E0, 2948, 2343,
S0, 74667, 2343,
E0, 2579, 2344,
S0, 71498, 2344,
E0, 1233, 2345,
S0, 172384, 2345,
E0, 1473, 2346,
S0, 50908, 2346,
E0, 2416, 2347,
S0, 9920, 2347,
E0, 2440, 2348,
S0, 7968, 2348,
E0, 2382, 2349,
S0, 7983, 2349,
E0, 2423, 2350,
S0, 7994, 2350,
E0, 2539, 2351,
S0, 7964, 2351,
E0, 2371, 2352,
S0, 7939, 2352,
E0, 2435, 2353,
S0, 8024, 2353,
E0, 2403, 2354,
S0, 7931, 2354,
E0, 2965, 2355,
S0, 194042, 2355,
E0, 1738, 2356,
S0, 133935, 2356,
E0, 1442, 2357,
S0, 59513, 2357,
E0, 2572, 2358,
S0, 10092, 2358,
E0, 2456, 2359,
S0, 7903, 2359,
E0, 2433, 2360,
S0, 7811, 2360,
E0, 2465, 2361,
S0, 7761, 2361,
E0, 2393, 2362,
S0, 7857, 2362,
E0, 2436, 2363,
S0, 7826, 2363,
E0, 2902, 2364,
S0, 9279, 2364,
E0, 2441, 2365,
S0, 7757, 2365,
E0, 2889, 2366,
S0, 149352, 2366,
E0, 1921, 2367,
S0, 150902, 2367,
E0, 1688, 2368,
S0, 35782, 2368,
E0, 1085, 2369,
S0, 74906, 2369,
E0, 2493, 2370,
S0, 11063, 2370,
E0, 2431, 2371,
S0, 7766, 2371,
E0, 2414, 2372,
S0, 8000, 2372,
E0, 2427, 2373,
S0, 8033, 2373,
E0, 2542, 2374,
S0, 7798, 2374,
E0, 2395, 2375,
S0, 7957, 2375,
E0, 2466, 2376,
S0, 7946, 2376,
E0, 2411, 2377,
S0, 7828, 2377,
E0, 3116, 2378,
S0, 161119, 2378,
E0, 1780, 2379,
S0, 94133, 2379,
E0, 2463, 2380,
S0, 11042, 2380,
E0, 2429, 2381,
S0, 7883, 2381,
E0, 3201, 2382,
S0, 9508, 2382,
E0, 2385, 2383,
S0, 7970, 2383,
E0, 2412, 2384,
S0, 7735, 2384,
E0, 2402, 2385,
S0, 7740, 2385,
E0, 2531, 2386,
S0, 8448, 2386,
E0, 2435, 2387,
S0, 8491, 2387,
E0, 3032, 2388,
S0, 376484, 2388,
E0, 1924, 2389,
S0, 39634, 2389,
E0, 1106, 2390,
S0, 121744, 2390,
E0, 1242, 2391,
S0, 37456, 2391,
E0, 901, 2392,
S0, 205754, 2392,
E0, 1357, 2393,
S0, 43820, 2393,
E0, 813, 2394,
S0, 31957, 2394,
E0, 858, 2395,
S0, 136773, 2395,
E0, 205835, 2396,
S0, 11488, 2396,
E0, 27969, 2397,
S0, 8298, 2397,
E0, 2476, 2398,
S0, 8489, 2398,
E0, 2487, 2399,
S0, 8511, 2399,
E0, 2674, 2400,
S0, 8725, 2400,
E0, 2538, 2401,
S0, 8784, 2401,
E0, 2951, 2402,
S0, 8779, 2402,
E0, 2517, 2403,
S0, 8790, 2403,
E0, 3015, 2404,
S0, 87324, 2404,
E0, 1567, 2405,
S0, 134706, 2405,
E0, 3023, 2406,
S0, 117247, 2406,
E0, 2556, 2407,
S0, 8540, 2407,
E0, 3317, 2408,
S0, 8797, 2408,
E0, 2629, 2409,
S0, 8413, 2409,
E0, 2470, 2410,
S0, 8545, 2410,
E0, 2515, 2411,
S0, 8684, 2411,
E0, 2606, 2412,
S0, 8851, 2412,
E0, 2914, 2413,
S0, 10280, 2413,
E0, 3006, 2414,
S0, 91496, 2414,
E0, 2234, 2415,
S0, 75218, 2415,
E0, 1382, 2416,
S0, 17277, 2416,
E0, 821, 2417,
S0, 114982, 2417,
E0, 1060, 2418,
S0, 132114, 2418,
E0, 2462, 2419,
S0, 11087, 2419,
E0, 2472, 2420,
S0, 8715, 2420,
E0, 2462, 2421,
S0, 8795, 2421,
E0, 2506, 2422,
S0, 8711, 2422,
E0, 2529, 2423,
S0, 8792, 2423,
E0, 2462, 2424,
S0, 8849, 2424,
E0, 2660, 2425,
S0, 8892, 2425,
E0, 2529, 2426,
S0, 8793, 2426,
E0, 3081, 2427,
S0, 194933, 2427,
E0, 2002, 2428,
S0, 133873, 2428,
E0, 1758, 2429,
S0, 121252, 2429,
E0, 2479, 2430,
S0, 10864, 2430,
E0, 2572, 2431,
S0, 21782, 2431,
E0, 2415, 2432,
S0, 8715, 2432,
E0, 3121, 2433,
S0, 9017, 2433,
E0, 2447, 2434,
S0, 8492, 2434,
E0, 2455, 2435,
S0, 8422, 2435,
E0, 2411, 2436,
S0, 8566, 2436,
E0, 2497, 2437,
S0, 8325, 2437,
E0, 3122, 2438,
S0, 152611, 2438,
E0, 2181, 2439,
S0, 140049, 2439,
E0, 1464, 2440,
S0, 36163, 2440,
E0, 2552, 2441,
S0, 10760, 2441,
E0, 2513, 2442,
S0, 8370, 2442,
E0, 2524, 2443,
S0, 8454, 2443,
E0, 2513, 2444,
S0, 8474, 2444,
E0, 3020, 2445,
S0, 9667, 2445,
E0, 2472, 2446,
S0, 8572, 2446,
E0, 2382, 2447,
S0, 8476, 2447,
E0, 2460, 2448,
S0, 8580, 2448,
E0, 3027, 2449,
S0, 145354, 2449,
E0, 1872, 2450,
S0, 119331, 2450,
E0, 1550, 2451,
S0, 35232, 2451,
E0, 2495, 2452,
S0, 10674, 2452,
E0, 2427, 2453,
S0, 8424, 2453,
E0, 2471, 2454,
S0, 8546, 2454,
E0, 2490, 2455,
S0, 8447, 2455,
E0, 2504, 2456,
S0, 8292, 2456,
E0, 2462, 2457,
S0, 8755, 2457,
E0, 2460, 2458,
S0, 8454, 2458,
E0, 2621, 2459,
S0, 8641, 2459,
E0, 3016, 2460,
S0, 194828, 2460,
E0, 2136, 2461,
S0, 117018, 2461,
E0, 1625, 2462,
S0, 116666, 2462,
E0, 1462, 2463,
S0, 34937, 2463,
E0, 2455, 2464,
S0, 10770, 2464,
E0, 119731, 2465,
S0, 8058, 2465,
E0, 28681, 2466,
S0, 8663, 2466,
E0, 2500, 2467,
S0, 8837, 2467,
E0, 2593, 2468,
S0, 8642, 2468,
E0, 2542, 2469,
S0, 8641, 2469,
E0, 2543, 2470,
S0, 8682, 2470,
E0, 2608, 2471,
S0, 8679, 2471,
E0, 2480, 2472,
S0, 8674, 2472,
E0, 3142, 2473,
S0, 177525, 2473,
E0, 1951, 2474,
S0, 48116, 2474,
E0, 1473, 2475,
S0, 127011, 2475,
E0, 1751, 2476,
S0, 34141, 2476,
E0, 2509, 2477,
S0, 11028, 2477,
E0, 2878, 2478,
S0, 153377, 2478,
E0, 2479, 2479,
S0, 8614, 2479,
E0, 2559, 2480,
S0, 8718, 2480,
E0, 3049, 2481,
S0, 8837, 2481,
E0, 2591, 2482,
S0, 8745, 2482,
E0, 2480, 2483,
S0, 8752, 2483,
E0, 2518, 2484,
S0, 8684, 2484,
E0, 2438, 2485,
S0, 8655, 2485,
E0, 3023, 2486,
S0, 76276, 2486,
E0, 1780, 2487,
S0, 138564, 2487,
E0, 1500, 2488,
S0, 35874, 2488,
E0, 2597, 2489,
S0, 11072, 2489,
E0, 2564, 2490,
S0, 8627, 2490,
E0, 2586, 2491,
S0, 8728, 2491,
E0, 2469, 2492,
S0, 8834, 2492,
E0, 2702, 2493,
S0, 8789, 2493,
E0, 2462, 2494,
S0, 8743, 2494,
E0, 2820, 2495,
S0, 9469, 2495,
E0, 2503, 2496,
S0, 8760, 2496,
E0, 3231, 2497,
S0, 151821, 2497,
E0, 1981, 2498,
S0, 115633, 2498,
E0, 1678, 2499,
S0, 33409, 2499,
E0, 985, 2500,
S0, 60299, 2500,
E0, 2547, 2501,
S0, 12053, 2501,
E0, 2516, 2502,
S0, 8699, 2502,
E0, 2482, 2503,
S0, 8663, 2503,
E0, 2546, 2504,
S0, 8718, 2504,
E0, 2545, 2505,
S0, 8747, 2505,
E0, 2532, 2506,
S0, 8686, 2506,
E0, 2501, 2507,
S0, 8825, 2507,
E0, 2531, 2508,
S0, 8556, 2508,
E0, 3209, 2509,
S0, 142811, 2509,
E0, 1922, 2510,
S0, 72463, 2510,
E0, 2473, 2511,
S0, 11805, 2511,
E0, 2584, 2512,
S0, 8455, 2512,
E0, 2610, 2513,
S0, 8733, 2513,
E0, 2472, 2514,
S0, 8544, 2514,
E0, 3086, 2515,
S0, 9362, 2515,
E0, 2391, 2516,
S0, 8778, 2516,
E0, 3062, 2517,
S0, 10066, 2517,
E0, 2560, 2518,
S0, 8634, 2518,
E0, 3005, 2519,
S0, 285722, 2519,
E0, 1893, 2520,
S0, 68410, 2520,
E0, 1375, 2521,
S0, 119853, 2521,
E0, 1275, 2522,
S0, 38744, 2522,
E0, 821, 2523,
S0, 256843, 2523,
E0, 1738, 2524,
S0, 39065, 2524,
E0, 1727, 2525,
S0, 37666, 2525,
E0, 1253, 2526,
S0, 57467, 2526,
E0, 2593, 2527,
S0, 12244, 2527,
E0, 2573, 2528,
S0, 9571, 2528,
E0, 2371, 2529,
S0, 8715, 2529,
E0, 2493, 2530,
S0, 8744, 2530,
E0, 2390, 2531,
S0, 8528, 2531,
E0, 2566, 2532,
S0, 8318, 2532,
E0, 2668, 2533,
S0, 8642, 2533,
E0, 2496, 2534,
S0, 8959, 2534,
E0, 3141, 2535,
S0, 129091, 2535,
E0, 1989, 2536,
S0, 68292, 2536,
E0, 1184, 2537,
S0, 14314, 2537,
E0, 935, 2538,
S0, 107270, 2538,
E0, 1022, 2539,
S0, 34120, 2539,
E0, 2438, 2540,
S0, 10979, 2540,
E0, 114845, 2541,
S0, 7634, 2541,
E0, 28766, 2542,
S0, 8235, 2542,
E0, 2407, 2543,
S0, 8607, 2543,
E0, 2992, 2544,
S0, 8314, 2544,
E0, 2522, 2545,
S0, 8381, 2545,
E0, 2612, 2546,
S0, 8820, 2546,
E0, 3227, 2547,
S0, 10520, 2547,
E0, 3182, 2548,
S0, 149511, 2548,
E0, 1806, 2549,
S0, 151560, 2549,
E0, 1369, 2550,
S0, 34990, 2550,
E0, 2531, 2551,
S0, 10986, 2551,
E0, 3015, 2552,
S0, 159391, 2552,
E0, 2478, 2553,
S0, 8657, 2553,
E0, 2455, 2554,
S0, 8900, 2554,
E0, 2525, 2555,
S0, 8850, 2555,
E0, 2500, 2556,
S0, 8649, 2556,
E0, 2419, 2557,
S0, 8858, 2557,
E0, 2542, 2558,
S0, 8787, 2558,
E0, 2995, 2559,
S0, 67622, 2559,
E0, 1634, 2560,
S0, 193539, 2560,
E0, 1773, 2561,
S0, 36831, 2561,
E0, 2440, 2562,
S0, 10773, 2562,
E0, 2606, 2563,
S0, 8545, 2563,
E0, 2554, 2564,
S0, 8719, 2564,
E0, 2870, 2565,
S0, 9368, 2565,
E0, 2379, 2566,
S0, 8768, 2566,
E0, 2504, 2567,
S0, 8698, 2567,
E0, 2527, 2568,
S0, 8577, 2568,
E0, 2458, 2569,
S0, 8537, 2569,
E0, 3114, 2570,
S0, 184860, 2570,
E0, 1988, 2571,
S0, 312292, 2571,
E0, 1806, 2572,
